Actual,Predicted,Proba
0,0,0.08608861655819991
0,0,0.06298771608591934
0,0,0.47386441783792504
0,0,0.15264750736055485
0,0,0.05860881660360358
1,1,0.7035887724316313
0,0,0.20709502501341276
1,1,0.7165351339638376
0,0,0.15017232935780875
0,0,0.06322124068908574
1,1,0.7514501825042735
0,0,0.06848045999950796
0,0,0.05635466948921446
0,0,0.21212878966581028
0,0,0.11937176119270931
1,0,0.2587293907068219
0,0,0.08776315009694276
0,1,0.5964577163796271
0,1,0.7875586331442623
0,0,0.42995937431435016
0,1,0.5555638598457326
0,0,0.3755029489630514
0,0,0.3703615588578834
0,0,0.47989140772461986
0,0,0.048696525325119124
0,0,0.08780517304608321
0,1,0.5213047585220479
1,1,0.5342450067159464
0,1,0.6926243834520385
0,0,0.4483599639395834
0,0,0.09332680912328822
0,1,0.5478276627770079
0,0,0.08526002068982477
0,0,0.08897987069850749
0,0,0.032364178235627455
0,0,0.28812782870483256
0,0,0.3538933632226346
1,1,0.7129028937568662
0,0,0.07708165820624
0,0,0.2945031979568352
0,0,0.23883738177283928
0,0,0.07718295025909994
0,0,0.10390089258979979
0,0,0.19743772134024953
0,0,0.0884795343133648
0,0,0.442122899146199
1,1,0.8793047151539998
1,1,0.6924996328685343
0,0,0.08486523438796757
1,1,0.5963633040412073
1,1,0.58029288722433
0,0,0.2910134008848441
0,0,0.1650192169772906
0,0,0.17966907216006178
0,0,0.06958494909026287
0,0,0.332895975832425
0,0,0.208984316164086
0,0,0.34479650143878926
0,0,0.06922734102970017
0,0,0.17777148265105608
0,0,0.2799768283405749
0,0,0.4414889998689649
0,0,0.2139671300815558
0,0,0.07994620725752948
0,1,0.6064808365890423
1,0,0.10328145597213224
0,1,0.6904261618273072
0,0,0.04269156558742569
0,0,0.370758150654451
0,0,0.14986964232208533
0,1,0.5313511880320894
0,1,0.7150076544222401
0,0,0.2690105300757521
0,0,0.1883875145059454
0,0,0.4213010011204066
0,0,0.2507407874535378
0,0,0.1917717793069735
0,1,0.6678395968629626
1,0,0.4777720847453308
1,1,0.585681900115289
0,0,0.3443769309910685
0,0,0.09514034740343924
0,0,0.2626874589948595
0,0,0.027984520149430644
0,1,0.5863158275881103
0,0,0.22756367430344665
0,1,0.6746557180951283
0,0,0.17950086945516122
0,0,0.07737135914805109
0,0,0.14475533583362332
0,1,0.707253962234852
0,0,0.22650142287482758
0,0,0.04794027023603857
0,0,0.15072865256476584
1,1,0.9018852767496025
0,1,0.5335571610336806
0,0,0.04227648660532533
0,0,0.0842597111632358
0,0,0.11630855919611732
0,0,0.07674339152914576
0,0,0.3240952683062722
0,1,0.5654522701350332
0,0,0.082311646557298
0,1,0.6199414201879486
0,0,0.1685996020927392
0,0,0.27977605698446134
0,0,0.220988536038112
1,1,0.6032800073655487
1,1,0.5162603889944313
0,0,0.21067461550918984
0,0,0.1164026778820057
1,1,0.5213704749539566
0,0,0.0863948157491285
0,0,0.18413877321523678
0,0,0.1838524485876024
0,0,0.02712531536896172
0,0,0.2953533435849147
0,0,0.4346091441762048
0,0,0.3387619718395704
0,0,0.15951232159769926
0,0,0.22693526665622607
0,0,0.12472790644859653
0,1,0.5588478234598916
0,0,0.11492339541343118
0,0,0.3316863909044414
0,0,0.2611165772710157
0,0,0.1426302964029787
0,0,0.4194623110584772
1,1,0.6047725993168604
0,0,0.19348890928993476
0,0,0.18530593871345935
0,1,0.5342047965907919
1,1,0.8097630680631799
1,1,0.706735643313475
0,1,0.6709682893155885
0,1,0.5549510973533945
1,0,0.3967219201757482
0,0,0.017795304933062573
0,1,0.599734822417237
1,1,0.5587630537432365
0,0,0.0940709782754871
0,0,0.1370007909739702
0,1,0.512457793337941
0,0,0.2313297495981123
0,1,0.5375298615513742
0,0,0.05099873399667423
1,0,0.4607579802246468
0,0,0.07849748288938757
0,1,0.6774301033408916
1,0,0.3349444666463613
0,0,0.06971233995301569
0,0,0.03444383746471063
0,0,0.023755975217755347
0,0,0.24853440779168812
1,1,0.5418425141294826
0,0,0.04076679645736849
0,0,0.03928369126119211
0,0,0.07835650491753884
1,1,0.5071086809904641
0,0,0.36752268569740776
0,1,0.5936470957934755
0,1,0.6197336374001488
0,0,0.28540887347489413
0,0,0.12126267576793022
0,0,0.2038234163571937
0,0,0.047051826433829075
0,0,0.22578811997221127
0,0,0.07965096167403768
1,1,0.6856725777263796
0,0,0.39171964525624275
0,0,0.22352044821611605
1,0,0.1956326268164193
0,0,0.42055426989265565
0,0,0.10335346612353699
0,0,0.06837552619969066
0,0,0.26163397224533047
0,0,0.21931644873673825
0,1,0.7933504768535558
0,0,0.08470066151701011
0,0,0.07593925076870392
0,0,0.13254072121009972
0,0,0.12115380233607674
0,0,0.08291267875659258
0,0,0.3308486946192915
0,0,0.4705214623488622
0,0,0.28005538235926314
0,0,0.01941850677743555
0,0,0.23788488926235274
0,0,0.07973120021393165
0,1,0.7352256430063558
0,0,0.09638587516297831
0,0,0.27008118656536656
0,0,0.23316982476361886
0,0,0.06685626496674765
1,1,0.5324066592323824
0,1,0.5966234241032058
0,0,0.1198768223635413
0,0,0.17966913252460626
0,0,0.17573374610555237
0,0,0.07648687384666594
1,1,0.7368202280064906
0,0,0.2480260069427639
